eventID,occurrenceID,eventDate,verbatimIdentification,occurrenceStatus,basisOfRecord,individualCount,associatedOccurrence,scientficName,taxonRank,kingdom,phylum,class,order,family,genus,scientificNameID
VK826_20090903_RB09GOM242,RB-09-GOM-242_12,2009-09-03,Nototanaidae,present,HumanObservation,1,Lophelia,Nototanaidae,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Nototanaidae,NA,"urn:lsid:marinespecies.org:taxname:136161, urn:lsid:itis.gov:itis_tsn: 91699"
VK826_20090903_RB09GOM242,RB-09-GOM-242_13,2009-09-03,Onuphidae,present,HumanObservation,1,Lophelia,Onuphidae,Family,Animalia,Annelida,Polychaeta,Eunicida,Onuphidae,NA,"urn:lsid:marinespecies.org:taxname:965, urn:lsid:itis.gov:itis_tsn: 66157"
VK826_20090903_RB09GOM242,RB-09-GOM-242_14,2009-09-03,Opheliidae,present,HumanObservation,1,Lophelia,Opheliidae,Family,Animalia,Annelida,Polychaeta,NA,Opheliidae,NA,"urn:lsid:marinespecies.org:taxname:924, urn:lsid:itis.gov:itis_tsn: 67342"
VK826_20090903_RB09GOM242,RB-09-GOM-242_15,2009-09-03,Ophiuroidea,present,HumanObservation,1,Lophelia,Ophiuroidea,Class,Animalia,Echinodermata,Ophiuroidea,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:123084, urn:lsid:itis.gov:itis_tsn: 157325"
VK826_20090903_RB09GOM242,RB-09-GOM-242_16,2009-09-03,Oweniidae,present,HumanObservation,10,Lophelia,Oweniidae,Family,Animalia,Annelida,Polychaeta,NA,Oweniidae,NA,"urn:lsid:marinespecies.org:taxname:975, urn:lsid:itis.gov:itis_tsn: 67644"
VK826_20090903_RB09GOM242,RB-09-GOM-242_17,2009-09-03,Phoxocephalidae,present,HumanObservation,2,Lophelia,Phoxocephalidae,Family,Animalia,Arthropoda,Malacostraca,Amphipoda,Phoxocephalidae,NA,"urn:lsid:marinespecies.org:taxname:101403, urn:lsid:itis.gov:itis_tsn: 94633"
VK826_20090903_RB09GOM242,RB-09-GOM-242_18,2009-09-03,Pilargidae,present,HumanObservation,1,Lophelia,Pilargidae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Pilargidae,NA,"urn:lsid:marinespecies.org:taxname:15009, urn:lsid:itis.gov:itis_tsn: 65540"
VK826_20090903_RB09GOM242,RB-09-GOM-242_19,2009-09-03,Sabellidae,present,HumanObservation,1,Lophelia,Sabellidae,Family,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,NA,"urn:lsid:marinespecies.org:taxname:985, urn:lsid:itis.gov:itis_tsn: 68076"
VK826_20090903_RB09GOM242,RB-09-GOM-242_20,2009-09-03,Sipuncula,present,HumanObservation,2,Lophelia,Sipuncula,Order,Animalia,Annelida,NA,Sipuncula,NA,NA,"urn:lsid:marinespecies.org:taxname:1268, urn:lsid:itis.gov:itis_tsn: 154520"
VK826_20090903_RB09GOM242,RB-09-GOM-242_21,2009-09-03,Spionidae,present,HumanObservation,4,Lophelia,Spionidae,Family,Animalia,Annelida,Polychaeta,Spionida,Spionidae,NA,"urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781"
VK826_20090903_RB09GOM242,RB-09-GOM-242_22,2009-09-03,Terebellidae,present,HumanObservation,2,Lophelia,Terebellidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Terebellidae,NA,"urn:lsid:marinespecies.org:taxname:982, urn:lsid:itis.gov:itis_tsn: 67899"
VK826_20090903_RB09GOM242,RB-09-GOM-242_23,2009-09-03,Thambematidae,present,HumanObservation,1,Lophelia,Thambematidae,Family,Animalia,Arthropoda,Malacostraca,Isopoda,Thambematidae,NA,"urn:lsid:marinespecies.org:taxname:118271, urn:lsid:itis.gov:itis_tsn: 93031"
VK826_20090903_RB09GOM242,RB-09-GOM-242_24,2009-09-03,Typhlotanaidae,present,HumanObservation,1,Lophelia,Typhlotanaidae,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Typhlotanaidae,NA,"urn:lsid:marinespecies.org:taxname:136165, urn:lsid:itis.gov:itis_tsn: 621458"
VK826_20090903_RB09GOM243,RB-09-GOM-243_1,2009-09-03,Bivalvia,present,HumanObservation,1,Lophelia,Bivalvia,Class,Animalia,Mollusca,Bivalvia,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:105, urn:lsid:itis.gov:itis_tsn: 79118"
VK826_20090903_RB09GOM243,RB-09-GOM-243_2,2009-09-03,Halacaridae,present,HumanObservation,1,Lophelia,Halacaridae,Family,Animalia,Arthropoda,Arachnida,Trombidiformes,Halacaridae,NA,"urn:lsid:marinespecies.org:taxname:1484, urn:lsid:itis.gov:itis_tsn: 82771"
VK826_20090903_RB09GOM243,RB-09-GOM-243_3,2009-09-03,Macrostylidae,present,HumanObservation,1,Lophelia,Macrostylidae,Family,Animalia,Arthropoda,Malacostraca,Isopoda,Macrostylidae,NA,"urn:lsid:marinespecies.org:taxname:118261, urn:lsid:itis.gov:itis_tsn: 92890"
VK826_20090903_RB09GOM243,RB-09-GOM-243_4,2009-09-03,Maldanidae,present,HumanObservation,4,Lophelia,Maldanidae,Family,Animalia,Annelida,Polychaeta,NA,Maldanidae,NA,"urn:lsid:marinespecies.org:taxname:923, urn:lsid:itis.gov:itis_tsn: 67515"
VK826_20090903_RB09GOM243,RB-09-GOM-243_5,2009-09-03,Naididae,present,HumanObservation,1,Lophelia,Naididae,Family,Animalia,Annelida,Clitellata,Tubificida,Naididae,NA,"urn:lsid:marinespecies.org:taxname:2039, urn:lsid:itis.gov:itis_tsn: 68854"
VK826_20090903_RB09GOM243,RB-09-GOM-243_6,2009-09-03,Opheliidae,present,HumanObservation,1,Lophelia,Opheliidae,Family,Animalia,Annelida,Polychaeta,NA,Opheliidae,NA,"urn:lsid:marinespecies.org:taxname:924, urn:lsid:itis.gov:itis_tsn: 67342"
VK826_20090903_RB09GOM243,RB-09-GOM-243_7,2009-09-03,Oweniidae,present,HumanObservation,4,Lophelia,Oweniidae,Family,Animalia,Annelida,Polychaeta,NA,Oweniidae,NA,"urn:lsid:marinespecies.org:taxname:975, urn:lsid:itis.gov:itis_tsn: 67644"
VK826_20090903_RB09GOM243,RB-09-GOM-243_8,2009-09-03,Phoxocephalidae,present,HumanObservation,1,Lophelia,Phoxocephalidae,Family,Animalia,Arthropoda,Malacostraca,Amphipoda,Phoxocephalidae,NA,"urn:lsid:marinespecies.org:taxname:101403, urn:lsid:itis.gov:itis_tsn: 94633"
VK826_20090903_RB09GOM243,RB-09-GOM-243_9,2009-09-03,Sipuncula,present,HumanObservation,1,Lophelia,Sipuncula,Order,Animalia,Annelida,NA,Sipuncula,NA,NA,"urn:lsid:marinespecies.org:taxname:1268, urn:lsid:itis.gov:itis_tsn: 154520"
VK826_20090903_RB09GOM243,RB-09-GOM-243_10,2009-09-03,Spionidae,present,HumanObservation,1,Lophelia,Spionidae,Family,Animalia,Annelida,Polychaeta,Spionida,Spionidae,NA,"urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781"
VK826_20090903_RB09GOM243,RB-09-GOM-243_11,2009-09-03,Syllidae,present,HumanObservation,1,Lophelia,Syllidae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,NA,"urn:lsid:marinespecies.org:taxname:948, urn:lsid:itis.gov:itis_tsn: 65587"
VK826_20090903_RB09GOM243,RB-09-GOM-243_12,2009-09-03,Terebellidae,present,HumanObservation,1,Lophelia,Terebellidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Terebellidae,NA,"urn:lsid:marinespecies.org:taxname:982, urn:lsid:itis.gov:itis_tsn: 67899"
VK826_20090903_RB09GOM244,RB-09-GOM-244_1,2009-09-03,Cirratulidae,present,HumanObservation,2,Lophelia,Cirratulidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,NA,"urn:lsid:marinespecies.org:taxname:919, urn:lsid:itis.gov:itis_tsn: 67116"
VK826_20090903_RB09GOM244,RB-09-GOM-244_2,2009-09-03,Pholoidae,present,HumanObservation,1,Lophelia,Pholoinae,Subfamily,Animalia,Annelida,Polychaeta,Phyllodocida,Sigalionidae,NA,"urn:lsid:marinespecies.org:taxname:941, urn:lsid:itis.gov:itis_tsn: 65050"
VK826_20090903_RB09GOM245,RB-09-GOM-245_1,2009-09-03,Apseudidae,present,HumanObservation,2,Lophelia,Apseudidae,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Apseudidae,NA,"urn:lsid:marinespecies.org:taxname:136153, urn:lsid:itis.gov:itis_tsn: 91163"
VK826_20090903_RB09GOM245,RB-09-GOM-245_2,2009-09-03,Cirratulidae,present,HumanObservation,2,Lophelia,Cirratulidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,NA,"urn:lsid:marinespecies.org:taxname:919, urn:lsid:itis.gov:itis_tsn: 67116"
VK826_20090903_RB09GOM245,RB-09-GOM-245_3,2009-09-03,Desmosomatidae,present,HumanObservation,2,Lophelia,Desmosomatidae,Family,Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,NA,"urn:lsid:marinespecies.org:taxname:118250, urn:lsid:itis.gov:itis_tsn: 92893"
VK826_20090903_RB09GOM245,RB-09-GOM-245_4,2009-09-03,Eunicidae,present,HumanObservation,1,Lophelia,Eunicidae,Family,Animalia,Annelida,Polychaeta,Eunicida,Eunicidae,NA,"urn:lsid:marinespecies.org:taxname:966, urn:lsid:itis.gov:itis_tsn: 66260"
VK826_20090903_RB09GOM245,RB-09-GOM-245_5,2009-09-03,Fauveliopsidae,present,HumanObservation,1,Lophelia,Fauveliopsidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Fauveliopsidae,NA,"urn:lsid:marinespecies.org:taxname:978, urn:lsid:itis.gov:itis_tsn: 67298"
VK826_20090903_RB09GOM245,RB-09-GOM-245_6,2009-09-03,Leptocheliidae,present,HumanObservation,1,Lophelia,Leptocheliidae,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Leptocheliidae,NA,"urn:lsid:marinespecies.org:taxname:136160, urn:lsid:itis.gov:itis_tsn: 91554"
VK826_20090903_RB09GOM245,RB-09-GOM-245_7,2009-09-03,Maldanidae,present,HumanObservation,11,Lophelia,Maldanidae,Family,Animalia,Annelida,Polychaeta,NA,Maldanidae,NA,"urn:lsid:marinespecies.org:taxname:923, urn:lsid:itis.gov:itis_tsn: 67515"
VK826_20090903_RB09GOM245,RB-09-GOM-245_8,2009-09-03,Mysidae,present,HumanObservation,1,Lophelia,Mysidae,Family,Animalia,Arthropoda,Malacostraca,Mysida,Mysidae,NA,"urn:lsid:marinespecies.org:taxname:119822, urn:lsid:itis.gov:itis_tsn: 89856"
VK826_20090903_RB09GOM245,RB-09-GOM-245_9,2009-09-03,Nerillidae,present,HumanObservation,1,Lophelia,Nerillidae,Family,Animalia,Annelida,Polychaeta,NA,Nerillidae,NA,"urn:lsid:marinespecies.org:taxname:992, urn:lsid:itis.gov:itis_tsn: 68397"
VK826_20090903_RB09GOM245,RB-09-GOM-245_10,2009-09-03,Ophiuroidea,present,HumanObservation,1,Lophelia,Ophiuroidea,Class,Animalia,Echinodermata,Ophiuroidea,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:123084, urn:lsid:itis.gov:itis_tsn: 157325"
VK826_20090903_RB09GOM245,RB-09-GOM-245_11,2009-09-03,Orbiniidae,present,HumanObservation,3,Lophelia,Orbiniidae,Family,Animalia,Annelida,Polychaeta,NA,Orbiniidae,NA,"urn:lsid:marinespecies.org:taxname:902, urn:lsid:itis.gov:itis_tsn: 66570"
VK826_20090903_RB09GOM245,RB-09-GOM-245_12,2009-09-03,Oweniidae,present,HumanObservation,17,Lophelia,Oweniidae,Family,Animalia,Annelida,Polychaeta,NA,Oweniidae,NA,"urn:lsid:marinespecies.org:taxname:975, urn:lsid:itis.gov:itis_tsn: 67644"
VK826_20090903_RB09GOM245,RB-09-GOM-245_13,2009-09-03,Phoxocephalidae,present,HumanObservation,2,Lophelia,Phoxocephalidae,Family,Animalia,Arthropoda,Malacostraca,Amphipoda,Phoxocephalidae,NA,"urn:lsid:marinespecies.org:taxname:101403, urn:lsid:itis.gov:itis_tsn: 94633"
VK826_20090903_RB09GOM245,RB-09-GOM-245_14,2009-09-03,Sabellariidae,present,HumanObservation,1,Lophelia,Sabellariidae,Family,Animalia,Annelida,Polychaeta,NA,Sabellariidae,NA,"urn:lsid:marinespecies.org:taxname:979, urn:lsid:itis.gov:itis_tsn: 67665"
VK826_20090903_RB09GOM245,RB-09-GOM-245_15,2009-09-03,Spionidae,present,HumanObservation,7,Lophelia,Spionidae,Family,Animalia,Annelida,Polychaeta,Spionida,Spionidae,NA,"urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781"
VK826_20090903_RB09GOM245,RB-09-GOM-245_16,2009-09-03,Syllidae,present,HumanObservation,1,Lophelia,Syllidae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,NA,"urn:lsid:marinespecies.org:taxname:948, urn:lsid:itis.gov:itis_tsn: 65587"
VK826_20090903_RB09GOM245,RB-09-GOM-245_17,2009-09-03,Tanaidacea_male,present,HumanObservation,1,Lophelia,Tanaidacea,Order,Animalia,Arthropoda,Malacostraca,Tanaidacea,NA,NA,"urn:lsid:marinespecies.org:taxname:1133, urn:lsid:itis.gov:itis_tsn: 91061"
VK826_20090903_RB09GOM246,RB-09-GOM-246_1,2009-09-03,Bivalvia,present,HumanObservation,2,Lophelia,Bivalvia,Class,Animalia,Mollusca,Bivalvia,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:105, urn:lsid:itis.gov:itis_tsn: 79118"
VK826_20090903_RB09GOM246,RB-09-GOM-246_2,2009-09-03,Hydrozoa,present,HumanObservation,1,Lophelia,Hydrozoa,Class,Animalia,Cnidaria,Hydrozoa,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:1337, urn:lsid:itis.gov:itis_tsn: 48739"
VK826_20090903_RB09GOM246,RB-09-GOM-246_3,2009-09-03,Maldanidae,present,HumanObservation,1,Lophelia,Maldanidae,Family,Animalia,Annelida,Polychaeta,NA,Maldanidae,NA,"urn:lsid:marinespecies.org:taxname:923, urn:lsid:itis.gov:itis_tsn: 67515"
VK826_20090903_RB09GOM246,RB-09-GOM-246_4,2009-09-03,Naididae,present,HumanObservation,2,Lophelia,Naididae,Family,Animalia,Annelida,Clitellata,Tubificida,Naididae,NA,"urn:lsid:marinespecies.org:taxname:2039, urn:lsid:itis.gov:itis_tsn: 68854"
VK826_20090903_RB09GOM246,RB-09-GOM-246_5,2009-09-03,Nerillidae,present,HumanObservation,1,Lophelia,Nerillidae,Family,Animalia,Annelida,Polychaeta,NA,Nerillidae,NA,"urn:lsid:marinespecies.org:taxname:992, urn:lsid:itis.gov:itis_tsn: 68397"
VK826_20090903_RB09GOM246,RB-09-GOM-246_6,2009-09-03,Oweniidae,present,HumanObservation,11,Lophelia,Oweniidae,Family,Animalia,Annelida,Polychaeta,NA,Oweniidae,NA,"urn:lsid:marinespecies.org:taxname:975, urn:lsid:itis.gov:itis_tsn: 67644"
VK826_20090903_RB09GOM246,RB-09-GOM-246_7,2009-09-03,Pilargidae,present,HumanObservation,1,Lophelia,Pilargidae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Pilargidae,NA,"urn:lsid:marinespecies.org:taxname:15009, urn:lsid:itis.gov:itis_tsn: 65540"
VK826_20090903_RB09GOM246,RB-09-GOM-246_8,2009-09-03,Serpulidae,present,HumanObservation,1,Lophelia,Serpulidae,Family,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,NA,"urn:lsid:marinespecies.org:taxname:988, urn:lsid:itis.gov:itis_tsn: 68232"
VK826_20090903_RB09GOM246,RB-09-GOM-246_9,2009-09-03,Sipuncula,present,HumanObservation,1,Lophelia,Sipuncula,Order,Animalia,Annelida,NA,Sipuncula,NA,NA,"urn:lsid:marinespecies.org:taxname:1268, urn:lsid:itis.gov:itis_tsn: 154520"
VK826_20090903_RB09GOM246,RB-09-GOM-246_10,2009-09-03,Spionidae,present,HumanObservation,2,Lophelia,Spionidae,Family,Animalia,Annelida,Polychaeta,Spionida,Spionidae,NA,"urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781"
VK826_20090903_RB09GOM246,RB-09-GOM-246_11,2009-09-03,Syllidae,present,HumanObservation,1,Lophelia,Syllidae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,NA,"urn:lsid:marinespecies.org:taxname:948, urn:lsid:itis.gov:itis_tsn: 65587"
VK826_20090903_RB09GOM246,RB-09-GOM-246_12,2009-09-03,Tunicata,present,HumanObservation,1,Lophelia,Tunicata,Subphylum,Animalia,Chordata,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:146420, urn:lsid:itis.gov:itis_tsn: 203347"
VK826_20090903_RB09GOM247,RB-09-GOM-247_1,2009-09-03,Anthozoa,present,HumanObservation,1,Lophelia,Anthozoa,Subphylum,Animalia,Cnidaria,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:1292, urn:lsid:itis.gov:itis_tsn: 51938"
VK826_20090903_RB09GOM247,RB-09-GOM-247_2,2009-09-03,Cirratulidae,present,HumanObservation,3,Lophelia,Cirratulidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,NA,"urn:lsid:marinespecies.org:taxname:919, urn:lsid:itis.gov:itis_tsn: 67116"
VK826_20090903_RB09GOM247,RB-09-GOM-247_3,2009-09-03,Maldanidae,present,HumanObservation,6,Lophelia,Maldanidae,Family,Animalia,Annelida,Polychaeta,NA,Maldanidae,NA,"urn:lsid:marinespecies.org:taxname:923, urn:lsid:itis.gov:itis_tsn: 67515"
VK826_20090903_RB09GOM247,RB-09-GOM-247_4,2009-09-03,Orbiniidae,present,HumanObservation,1,Lophelia,Orbiniidae,Family,Animalia,Annelida,Polychaeta,NA,Orbiniidae,NA,"urn:lsid:marinespecies.org:taxname:902, urn:lsid:itis.gov:itis_tsn: 66570"
VK826_20090903_RB09GOM247,RB-09-GOM-247_5,2009-09-03,Oweniidae,present,HumanObservation,5,Lophelia,Oweniidae,Family,Animalia,Annelida,Polychaeta,NA,Oweniidae,NA,"urn:lsid:marinespecies.org:taxname:975, urn:lsid:itis.gov:itis_tsn: 67644"
VK826_20090904_RB09GOM262,RB-09-GOM-262_1,2009-09-04,Bivalvia,present,HumanObservation,9,Lophelia,Bivalvia,Class,Animalia,Mollusca,Bivalvia,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:105, urn:lsid:itis.gov:itis_tsn: 79118"
VK826_20090904_RB09GOM262,RB-09-GOM-262_2,2009-09-04,Chrysopetalidae,present,HumanObservation,1,Lophelia,Chrysopetalidae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Chrysopetalidae,NA,"urn:lsid:marinespecies.org:taxname:944, urn:lsid:itis.gov:itis_tsn: 65148"
VK826_20090904_RB09GOM262,RB-09-GOM-262_3,2009-09-04,Desmosomatidae,present,HumanObservation,12,Lophelia,Desmosomatidae,Family,Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,NA,"urn:lsid:marinespecies.org:taxname:118250, urn:lsid:itis.gov:itis_tsn: 92893"
VK826_20090904_RB09GOM262,RB-09-GOM-262_4,2009-09-04,Fauveliopsidae,present,HumanObservation,10,Lophelia,Fauveliopsidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Fauveliopsidae,NA,"urn:lsid:marinespecies.org:taxname:978, urn:lsid:itis.gov:itis_tsn: 67298"
VK826_20090904_RB09GOM262,RB-09-GOM-262_5,2009-09-04,Hesionidae,present,HumanObservation,2,Lophelia,Hesionidae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Hesionidae,NA,"urn:lsid:marinespecies.org:taxname:946, urn:lsid:itis.gov:itis_tsn: 65467"
VK826_20090904_RB09GOM262,RB-09-GOM-262_6,2009-09-04,Lysianassoidea,present,HumanObservation,2,Lophelia,Lysianassoidea,Superfamily,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,"urn:lsid:marinespecies.org:taxname:176788, urn:lsid:itis.gov:itis_tsn: NA"
VK826_20090904_RB09GOM262,RB-09-GOM-262_7,2009-09-04,Maldanidae,present,HumanObservation,1,Lophelia,Maldanidae,Family,Animalia,Annelida,Polychaeta,NA,Maldanidae,NA,"urn:lsid:marinespecies.org:taxname:923, urn:lsid:itis.gov:itis_tsn: 67515"
VK826_20090904_RB09GOM262,RB-09-GOM-262_8,2009-09-04,Munnopsidae,present,HumanObservation,2,Lophelia,Munnopsidae,Family,Animalia,Arthropoda,Malacostraca,Isopoda,Munnopsidae,NA,"urn:lsid:marinespecies.org:taxname:118264, urn:lsid:itis.gov:itis_tsn: 92999"
VK826_20090904_RB09GOM262,RB-09-GOM-262_9,2009-09-04,Naididae,present,HumanObservation,1,Lophelia,Naididae,Family,Animalia,Annelida,Clitellata,Tubificida,Naididae,NA,"urn:lsid:marinespecies.org:taxname:2039, urn:lsid:itis.gov:itis_tsn: 68854"
VK826_20090904_RB09GOM262,RB-09-GOM-262_10,2009-09-04,Nerillidae,present,HumanObservation,2,Lophelia,Nerillidae,Family,Animalia,Annelida,Polychaeta,NA,Nerillidae,NA,"urn:lsid:marinespecies.org:taxname:992, urn:lsid:itis.gov:itis_tsn: 68397"
VK826_20090904_RB09GOM262,RB-09-GOM-262_11,2009-09-04,Nototanaidae,present,HumanObservation,1,Lophelia,Nototanaidae,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Nototanaidae,NA,"urn:lsid:marinespecies.org:taxname:136161, urn:lsid:itis.gov:itis_tsn: 91699"
VK826_20090904_RB09GOM262,RB-09-GOM-262_12,2009-09-04,Opheliidae,present,HumanObservation,1,Lophelia,Opheliidae,Family,Animalia,Annelida,Polychaeta,NA,Opheliidae,NA,"urn:lsid:marinespecies.org:taxname:924, urn:lsid:itis.gov:itis_tsn: 67342"
VK826_20090904_RB09GOM262,RB-09-GOM-262_13,2009-09-04,Oweniidae,present,HumanObservation,34,Lophelia,Oweniidae,Family,Animalia,Annelida,Polychaeta,NA,Oweniidae,NA,"urn:lsid:marinespecies.org:taxname:975, urn:lsid:itis.gov:itis_tsn: 67644"
VK826_20090904_RB09GOM262,RB-09-GOM-262_14,2009-09-04,Phoxocephalidae,present,HumanObservation,4,Lophelia,Phoxocephalidae,Family,Animalia,Arthropoda,Malacostraca,Amphipoda,Phoxocephalidae,NA,"urn:lsid:marinespecies.org:taxname:101403, urn:lsid:itis.gov:itis_tsn: 94633"
VK826_20090904_RB09GOM262,RB-09-GOM-262_15,2009-09-04,Porifera,present,HumanObservation,1,Lophelia,Porifera,Phylum,Animalia,Porifera,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:558, urn:lsid:itis.gov:itis_tsn: 46861"
VK826_20090904_RB09GOM262,RB-09-GOM-262_16,2009-09-04,Sipuncula,present,HumanObservation,2,Lophelia,Sipuncula,Order,Animalia,Annelida,NA,Sipuncula,NA,NA,"urn:lsid:marinespecies.org:taxname:1268, urn:lsid:itis.gov:itis_tsn: 154520"
VK826_20090904_RB09GOM262,RB-09-GOM-262_17,2009-09-04,Spionidae,present,HumanObservation,8,Lophelia,Spionidae,Family,Animalia,Annelida,Polychaeta,Spionida,Spionidae,NA,"urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781"
VK826_20090904_RB09GOM262,RB-09-GOM-262_18,2009-09-04,Syllidae,present,HumanObservation,1,Lophelia,Syllidae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,NA,"urn:lsid:marinespecies.org:taxname:948, urn:lsid:itis.gov:itis_tsn: 65587"
VK826_20090904_RB09GOM262,RB-09-GOM-262_19,2009-09-04,Typhlotanaidae,present,HumanObservation,1,Lophelia,Typhlotanaidae,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Typhlotanaidae,NA,"urn:lsid:marinespecies.org:taxname:136165, urn:lsid:itis.gov:itis_tsn: 621458"
VK826_20090904_RB09GOM263,RB-09-GOM-263_1,2009-09-04,Amphinomidae,present,HumanObservation,3,Lophelia,Amphinomidae,Family,Animalia,Annelida,Polychaeta,Amphinomida,Amphinomidae,NA,"urn:lsid:marinespecies.org:taxname:960, urn:lsid:itis.gov:itis_tsn: 65164"
VK826_20090904_RB09GOM263,RB-09-GOM-263_2,2009-09-04,Bivalvia,present,HumanObservation,1,Lophelia,Bivalvia,Class,Animalia,Mollusca,Bivalvia,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:105, urn:lsid:itis.gov:itis_tsn: 79118"
VK826_20090904_RB09GOM263,RB-09-GOM-263_3,2009-09-04,Desmosomatidae,present,HumanObservation,1,Lophelia,Desmosomatidae,Family,Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,NA,"urn:lsid:marinespecies.org:taxname:118250, urn:lsid:itis.gov:itis_tsn: 92893"
VK826_20090904_RB09GOM263,RB-09-GOM-263_4,2009-09-04,Dorvilleidae,present,HumanObservation,1,Lophelia,Dorvilleidae,Family,Animalia,Annelida,Polychaeta,Eunicida,Dorvilleidae,NA,"urn:lsid:marinespecies.org:taxname:971, urn:lsid:itis.gov:itis_tsn: 66478"
VK826_20090904_RB09GOM263,RB-09-GOM-263_5,2009-09-04,Gastropoda,present,HumanObservation,3,Lophelia,Gastropoda,Class,Animalia,Mollusca,Gastropoda,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:101, urn:lsid:itis.gov:itis_tsn: 69459"
VK826_20090904_RB09GOM263,RB-09-GOM-263_6,2009-09-04,Maldanidae,present,HumanObservation,1,Lophelia,Maldanidae,Family,Animalia,Annelida,Polychaeta,NA,Maldanidae,NA,"urn:lsid:marinespecies.org:taxname:923, urn:lsid:itis.gov:itis_tsn: 67515"
VK826_20090904_RB09GOM263,RB-09-GOM-263_7,2009-09-04,Nemertea,present,HumanObservation,1,Lophelia,Nemertea,Phylum,Animalia,Nemertea,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:152391, urn:lsid:itis.gov:itis_tsn: 57411"
VK826_20090904_RB09GOM263,RB-09-GOM-263_8,2009-09-04,Onuphidae,present,HumanObservation,1,Lophelia,Onuphidae,Family,Animalia,Annelida,Polychaeta,Eunicida,Onuphidae,NA,"urn:lsid:marinespecies.org:taxname:965, urn:lsid:itis.gov:itis_tsn: 66157"
VK826_20090904_RB09GOM263,RB-09-GOM-263_9,2009-09-04,Oweniidae,present,HumanObservation,2,Lophelia,Oweniidae,Family,Animalia,Annelida,Polychaeta,NA,Oweniidae,NA,"urn:lsid:marinespecies.org:taxname:975, urn:lsid:itis.gov:itis_tsn: 67644"
VK826_20090904_RB09GOM263,RB-09-GOM-263_10,2009-09-04,Paraonidae,present,HumanObservation,11,Lophelia,Paraonidae,Family,Animalia,Annelida,Polychaeta,NA,Paraonidae,NA,"urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659"
VK826_20090904_RB09GOM263,RB-09-GOM-263_11,2009-09-04,Prochaetodermatidae,present,HumanObservation,1,Lophelia,Prochaetodermatidae,Family,Animalia,Mollusca,Caudofoveata,Chaetodermatida,Prochaetodermatidae,NA,"urn:lsid:marinespecies.org:taxname:23102, urn:lsid:itis.gov:itis_tsn: 79104"
